targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
McNaught (C/2009 F2),2019-Dec-29 03:43:02.453,2458846.654889502,6.4,10.7,10.0,5.0,0.03,,,295.878395405,37.331505813,296.04849372,37.380834132,7.448043,-0.78453,,,,,60557.876,218254.576,16.264,,999,,26.489,24.176,99.95922,,226902.5,*,,,,,,199.01,0.0,,,312.648577,59.043041,21.69953424579,7.5658575,22.1278523060592,16.3704279,184.03173595,8.9074927,37.1828761,63.0285,/T,2.3151,60.2,8.9211,114.7472,19.02,253.38,1.9674,Cyg,69.183816,310.157137,57.2420847,,,71.663213,6.730143,,0.0,4.641,0.911,4.718,0.321,10.43,4.7554103,4.729,101217.181,0.0005114,3.99,14.5,0.675248,117.8352,,2.3142,311.2358,58.1496
McNaught (C/2009 F2),2019-Dec-30 03:43:02.453,2458847.654889502,6.4,10.7,10.0,5.0,0.03,,,295.940933841,37.326486689,296.111080921,37.375835326,7.474326,-0.68803,,,,,57126.494,218026.152,15.389,,999,,26.491,24.178,99.95947,,225740.0,*,,,,,,197.99,0.0,,,312.662393,59.042112,21.70390350988,7.5653479,22.1372448492093,16.1555417,184.10985135,8.906564,37.1685197,62.7056,/T,2.3079,62.0,15.3035,115.0753,18.001,253.389,1.98401,Cyg,69.183846,310.2411303,57.2212981,,,71.683137,6.684265,,0.0,4.646,0.907,4.723,0.321,10.374,4.7596155,4.734,101199.271,0.0005113,4.07,14.8,0.675129,117.8423,,2.307,311.2852,58.1384
McNaught (C/2009 F2),2019-Dec-31 03:43:02.453,2458848.654889502,6.4,10.7,10.0,5.0,0.03,,,296.003682687,37.322110734,296.173871821,37.371478442,7.498736,-0.59147,,,,,53699.265,217772.15,14.507,,999,,26.493,24.179,99.95972,,224603.7,*,,,,,,196.97,0.0,,,312.676202,59.041182,21.70827248285,7.5648384,22.1465125966418,15.9382789,184.18692885,8.9056357,37.1521431,62.3899,/T,2.3008,65.1,22.8677,115.3961,16.976,253.399,2.0,Cyg,69.183875,310.3257261,57.201039,,,71.703736,6.638563,,0.0,4.651,0.904,4.727,0.321,10.318,4.7638686,4.738,101180.88,0.0005112,4.15,15.09,0.675006,117.8494,,2.2999,311.335,58.1275
McNaught (C/2009 F2),2020-Jan-01 03:43:02.453,2458849.654889502,6.4,10.7,10.0,5.0,0.03,,,296.066626817,37.318378279,296.236853244,37.367765669,7.521288,-0.49488,,,,,50275.997,217492.692,13.619,,999,,26.495,24.18,99.95997,,223494.0,*,,,,,,195.94,0.0,,,312.690006,59.040251,21.71264116479,7.564329,22.1556542066282,15.7187451,184.2629573,8.9047076,37.1338251,62.0817,/T,2.2937,69.2,31.3103,115.7093,15.945,253.41,2.01537,Cyg,69.183905,310.4109066,57.1813109,,,71.725006,6.593049,,0.0,4.657,0.9,4.732,0.321,10.263,4.7681678,4.743,101162.026,0.000511,4.23,15.38,0.67488,117.8564,,2.2929,311.3851,58.1168
McNaught (C/2009 F2),2020-Jan-02 03:43:02.453,2458850.654889502,6.4,10.7,10.0,5.0,0.03,,,296.129751238,37.315289414,296.300012687,37.364698711,7.541996,-0.3983,,,,,46856.487,217187.912,12.726,,999,,26.496,24.181,99.96021,,222411.3,*,,,,,,194.9,0.0,,,312.703803,59.039319,21.71700955581,7.5638198,22.1646683964554,15.4970393,184.33792603,8.90378,37.1136408,61.7809,/T,2.2868,74.0,40.3512,116.0148,14.91,253.422,2.03011,Cyg,69.183934,310.4966551,57.1621175,,,71.74694,6.547735,,0.0,4.662,0.897,4.737,0.321,10.208,4.7725116,4.747,101142.724,0.0005109,4.31,15.66,0.674752,117.8635,,2.286,311.4356,58.1065
McNaught (C/2009 F2),2020-Jan-03 03:43:02.453,2458851.654889502,6.4,10.7,10.0,5.0,0.03,,,296.193041093,37.312844006,296.363338008,37.36227868,7.560877,-0.30176,,,,,43440.526,216857.961,11.827,,999,,26.498,24.182,99.96044,,221356.3,*,,,,,,193.86,0.0,,,312.717593,59.038385,21.721377656,7.5633106,22.1735539392134,15.2732561,184.41182484,8.9028526,37.091663,61.4879,/T,2.28,79.4,49.7275,116.3126,13.869,253.435,2.04422,Cyg,69.183964,310.5829556,57.1434617,,,71.769532,6.502632,,0.0,4.667,0.894,4.741,0.321,10.155,4.7768986,4.752,101122.989,0.0005108,4.38,15.92,0.67462,117.8706,,2.2792,311.4863,58.0964
McNaught (C/2009 F2),2020-Jan-04 03:43:02.453,2458852.654889502,6.4,10.7,10.0,5.0,0.03,,,296.256481665,37.311041713,296.426817176,37.360506016,7.577948,-0.20529,,,,,40027.9,216503.002,10.923,,999,,26.5,24.183,99.96068,,220329.4,*,,,,,,192.81,0.0,,,312.731378,59.037451,21.72574546543,7.5628015,22.1823096617232,15.0474872,184.48464396,8.9019256,37.0679649,61.2026,/T,2.2733,85.2,59.1804,116.6023,12.822,253.448,2.0577,Cyg,69.183993,310.6697928,57.1253465,,,71.792775,6.457752,,0.0,4.673,0.89,4.746,0.321,10.102,4.7813272,4.757,101102.839,0.0005106,4.45,16.18,0.674486,117.8777,,2.2725,311.5374,58.0865
McNaught (C/2009 F2),2020-Jan-05 03:43:02.453,2458853.654889502,6.4,10.7,10.0,5.0,0.03,,,296.320058395,37.309881993,296.490438057,37.359380425,7.593228,-0.10892,,,,,36618.389,216123.212,10.015,,999,,26.501,24.184,99.9609,,219331.1,*,,,,,,191.76,0.0,,,312.745156,59.036516,21.73011298421,7.5622926,22.1909344431555,14.8198222,184.55637408,8.9009989,37.0426241,60.9253,/T,2.2668,91.3,68.4358,116.884,11.771,253.463,2.07055,Cyg,69.184023,310.7571511,57.1077747,,,71.816662,6.413104,,0.0,4.678,0.887,4.751,0.321,10.05,4.7857959,4.761,101082.288,0.0005105,4.52,16.43,0.674348,117.8847,,2.266,311.5887,58.077
McNaught (C/2009 F2),2020-Jan-06 03:43:02.453,2458854.654889502,6.4,10.7,10.0,5.0,0.03,,,296.38375689,37.309364116,296.554188147,37.358900785,7.606737,-0.01268,,,,,33211.77,215718.778,9.102,,999,,26.503,24.185,99.96112,,218361.9,*,,,,,,190.71,0.0,,,312.758928,59.035579,21.73448021241,7.5617837,22.1994272136095,14.5903475,184.6270063,8.9000725,37.0157262,60.6561,/T,2.2604,97.4,77.1862,117.1574,10.714,253.479,2.08277,Cyg,69.184052,310.8450149,57.0907489,,,71.841186,6.368701,,0.0,4.684,0.884,4.755,0.321,9.998,4.7903033,4.766,101061.354,0.0005104,4.59,16.67,0.674209,117.8918,,2.2596,311.6403,58.0677
McNaught (C/2009 F2),2020-Jan-07 03:43:02.453,2458855.654889502,6.4,10.7,10.0,5.0,0.03,,,296.447562958,37.309487179,296.618054211,37.359065068,7.618502,0.083414,,,,,29807.816,215289.902,8.184,,999,,26.505,24.186,99.96134,,217422.2,*,,,,,,189.65,0.0,,,312.772694,59.034642,21.73884715013,7.561275,22.2077869517052,14.3591442,184.69653212,8.8991465,36.9873673,60.3951,/T,2.2541,103.4,85.0771,117.4224,9.652,253.496,2.09434,Cyg,69.184081,310.9333676,57.0742714,,,71.866341,6.324553,,0.0,4.689,0.881,4.76,0.321,9.948,4.794848,4.771,101040.05,0.0005102,4.65,16.9,0.674067,117.8989,,2.2534,311.6921,58.0587
McNaught (C/2009 F2),2020-Jan-08 03:43:02.453,2458856.654889502,6.4,10.7,10.0,5.0,0.03,,,296.511462628,37.310250135,296.682021878,37.359870344,7.62855,0.179336,,,,,26406.299,214836.794,7.263,,999,,26.507,24.187,99.96154,,216512.6,*,,,,,,188.58,0.0,,,312.786453,59.033703,21.74321379744,7.5607663,22.2160126801326,14.126283,184.76494342,8.8982208,36.9576532,60.1424,/T,2.2481,109.1,91.7055,117.6788,8.585,253.514,2.10527,Cyg,69.184111,311.0221911,57.0583443,,,71.892119,6.28067,,0.0,4.695,0.878,4.765,0.321,9.898,4.7994288,4.776,101018.394,0.0005101,4.71,17.12,0.673922,117.9059,,2.2473,311.7443,58.05
McNaught (C/2009 F2),2020-Jan-09 03:43:02.453,2458857.654889502,6.4,10.7,10.0,5.0,0.03,,,296.575442178,37.311651831,296.746075304,37.361312981,7.636911,0.275077,,,,,23006.988,214359.676,6.338,,999,,26.508,24.188,99.96175,,215633.5,*,,,,,,187.51,0.0,,,312.800207,59.032763,21.74758015444,7.5602578,22.2241034582203,13.891819,184.83223237,8.8972955,36.9266941,59.8982,/T,2.2421,114.0,96.6389,117.9266,7.514,253.532,2.11556,Cyg,69.18414,311.1114651,57.0429698,,,71.918514,6.237062,,0.0,4.7,0.875,4.77,0.321,9.849,4.8040442,4.781,100996.4,0.0005099,4.77,17.33,0.673775,117.913,,2.2414,311.7966,58.0416
McNaught (C/2009 F2),2020-Jan-10 03:43:02.453,2458858.654889502,6.4,10.7,10.0,5.0,0.03,,,296.639488141,37.313691057,296.810197158,37.363389135,7.643615,0.370632,,,,,19609.652,213858.778,5.41,,999,,26.51,24.189,99.96194,,214785.3,*,,,,,,186.43,0.0,,,312.813954,59.031823,21.75194622121,7.5597494,22.2320583711276,13.6557857,184.89839136,8.8963704,36.8945941,59.6626,/T,2.2364,117.8,99.4585,118.1656,6.437,253.552,2.12521,Cyg,69.184169,311.2011666,57.0281497,,,71.945518,6.193739,,0.0,4.706,0.872,4.775,0.321,9.801,4.8086931,4.786,100974.084,0.0005098,4.82,17.53,0.673627,117.92,,2.2357,311.8492,58.0335
McNaught (C/2009 F2),2020-Jan-11 03:43:02.453,2458859.654889502,6.4,10.7,10.0,5.0,0.03,,,296.703587283,37.316366609,296.874369211,37.366095559,7.648688,0.466006,,,,,16214.065,213334.341,4.48,,999,,26.512,24.19,99.96213,,213968.5,*,,,,,,185.35,0.0,,,312.827694,59.030881,21.75631199783,7.559241,22.2398765163326,13.4181921,184.96341289,8.8954458,36.861435,59.4357,/T,2.2308,120.0,99.8251,118.3956,5.356,253.573,2.13421,Cyg,69.184198,311.2912709,57.0138859,,,71.973125,6.15071,,0.0,4.711,0.869,4.78,0.321,9.754,4.8133742,4.791,100951.46,0.0005096,4.88,17.72,0.673476,117.9271,,2.2301,311.9021,58.0256
McNaught (C/2009 F2),2020-Jan-12 03:43:02.453,2458860.654889502,6.4,10.7,10.0,5.0,0.03,,,296.767726544,37.319677345,296.938573598,37.369430446,7.652145,0.561212,,,,,12820.003,212786.614,3.546,,999,,26.513,24.192,99.96231,,213183.5,*,,,,,,184.27,0.0,,,312.841429,59.029938,21.76067748438,7.5587328,22.2475569894944,13.1790236,185.02728944,8.8945214,36.8272597,59.2176,/T,2.2254,120.3,97.5522,118.6166,4.27,253.594,2.14256,Cyg,69.184226,311.3817529,57.0001804,,,72.001327,6.107986,,0.0,4.717,0.867,4.785,0.321,9.708,4.8180865,4.796,100928.545,0.0005095,4.93,17.9,0.673323,117.9341,,2.2247,311.9551,58.0181
McNaught (C/2009 F2),2020-Jan-13 03:43:02.453,2458861.654889502,6.4,10.7,10.0,5.0,0.03,,,296.831892939,37.323622222,297.002794356,37.373393963,7.653988,0.656265,,,,,9427.251,212215.856,2.61,,999,,26.515,24.193,99.96249,,212430.6,*,,,,,,183.18,0.0,,,312.855157,59.028994,21.76504268094,7.5582247,22.2550988729073,12.9382503,185.09001337,8.8935974,36.7920587,59.0085,/T,2.2202,118.5,92.663,118.8284,3.179,253.617,2.15027,Cyg,69.184255,311.4725897,56.9870351,,,72.030119,6.065576,,0.0,4.723,0.864,4.79,0.32,9.662,4.8228289,4.801,100905.352,0.0005094,4.97,18.08,0.673168,117.9412,,2.2196,312.0083,58.0108
McNaught (C/2009 F2),2020-Jan-14 03:43:02.453,2458862.654889502,6.4,10.7,10.0,5.0,0.03,,,296.89607344,37.328200303,297.067018501,37.377988054,7.654205,0.751181,,,,,6035.603,211622.333,1.673,,999,,26.516,24.194,99.96266,,211710.4,*,,,,,,182.08,0.0,,,312.868879,59.028049,21.76940758762,7.5577167,22.2625012298186,12.6958385,185.1515769,8.8926737,36.755767,58.8085,/T,2.2152,114.8,85.4076,119.0309,2.084,253.64,2.15732,Cyg,69.184284,311.5637625,56.9744521,,,72.059492,6.02349,,0.0,4.728,0.861,4.795,0.32,9.618,4.8276002,4.806,100881.896,0.0005092,5.02,18.24,0.673012,117.9482,,2.2146,312.0618,58.0038
McNaught (C/2009 F2),2020-Jan-15 03:43:02.453,2458863.654889502,6.4,10.7,10.0,5.0,0.03,,,296.960254851,37.333410735,297.131236003,37.383215528,7.65277,0.845967,,,,,2644.864,211006.324,0.734,,999,,26.518,24.195,99.96282,,211023.3,*,,,,,,180.98,0.0,,,312.882595,59.027103,21.77377220448,7.5572088,22.2697631064934,12.4517651,185.21197208,8.8917504,36.7182718,58.6176,/T,2.2104,109.6,76.2334,119.224,0.984,253.665,2.16372,Cyg,69.184313,311.6552573,56.9624338,,,72.089441,5.981736,,0.0,4.734,0.859,4.801,0.32,9.574,4.8323995,4.811,100858.194,0.0005091,5.06,18.4,0.672853,117.9553,,2.2098,312.1154,57.9972
McNaught (C/2009 F2),2020-Jan-16 03:43:02.453,2458864.654889502,6.4,10.7,10.0,5.0,0.03,,,297.024423712,37.339252692,297.195438614,37.389078829,7.649647,0.940622,,,,,-745.143,210368.115,359.793,,999,,26.519,24.196,99.96297,,210369.5,*,,,,,,179.88,0.0,,,312.896305,59.026156,21.77813653161,7.556701,22.2768835416444,12.2060286,185.27119094,8.8908274,36.6794291,58.436,/L,2.2058,103.4,65.7199,119.4076,359.881,253.69,2.16946,Cyg,69.184342,311.7470635,56.9509826,,,72.119959,5.940326,,0.0,4.74,0.856,4.806,0.32,9.531,4.8372258,4.817,100834.259,0.0005089,5.1,18.54,0.672694,117.9623,,2.2053,312.1692,57.9908
McNaught (C/2009 F2),2020-Jan-17 03:43:02.453,2458865.654889502,6.4,10.7,10.0,5.0,0.03,,,297.088566239,37.345725297,297.25961809,37.395579007,7.644797,1.035134,,,,,-4134.57,209707.999,358.852,,999,,26.521,24.197,99.96312,,209749.4,*,,,,,,178.77,0.0,,,312.910008,59.025208,21.7825005691,7.5561933,22.2838615809049,11.9586551,185.32922552,8.8899047,36.6390821,58.2637,/L,2.2014,96.6,54.5042,119.5816,358.773,253.717,2.17455,Cyg,69.18437,311.8391717,56.9401009,,,72.151039,5.899268,,0.0,4.746,0.854,4.811,0.32,9.489,4.8420781,4.822,100810.109,0.0005088,5.14,18.67,0.672533,117.9694,,2.2009,312.2232,57.9847
McNaught (C/2009 F2),2020-Jan-18 03:43:02.453,2458866.654889502,6.4,10.7,10.0,5.0,0.03,,,297.152668305,37.352827552,297.3237646,37.402715245,7.638179,1.12948,,,,,-7523.56,209026.281,357.91,,999,,26.523,24.197,99.96325,,209163.5,*,,,,,,177.66,0.0,,,312.923706,59.024259,21.78686431704,7.5556858,22.290696293298,11.7096993,185.38606809,8.8889824,36.5970785,58.101,/L,2.1972,89.6,43.2169,119.7459,357.662,253.744,2.17898,Cyg,69.184399,311.9315711,56.9297911,,,72.182674,5.858575,,0.0,4.751,0.851,4.816,0.32,9.448,4.8469553,4.827,100785.759,0.0005086,5.17,18.8,0.67237,117.9764,,2.1968,312.2773,57.9789
McNaught (C/2009 F2),2020-Jan-19 03:43:02.453,2458867.654889502,6.4,10.7,10.0,5.0,0.03,,,297.216715457,37.360558266,297.387865768,37.410484945,7.629757,1.223626,,,,,-10912.19,208323.273,356.968,,999,,26.524,24.198,99.96338,,208612.0,*,,,,,,176.55,0.0,,,312.937397,59.023308,21.7912277755,7.5551783,22.297386787159,11.4592419,185.44171123,8.8880604,36.5532816,57.9478,/L,2.1933,82.7,32.4383,119.9004,356.547,253.772,2.18275,Cyg,69.184428,312.0242476,56.9200558,,,72.214856,5.818255,,0.0,4.757,0.849,4.822,0.32,9.407,4.8518564,4.832,100761.226,0.0005085,5.2,18.91,0.672207,117.9834,,2.1929,312.3316,57.9734
McNaught (C/2009 F2),2020-Jan-20 03:43:02.453,2458868.654889502,6.4,10.7,10.0,5.0,0.03,,,297.280692956,37.368916001,297.451906489,37.418884202,7.619501,1.317532,,,,,-14300.55,207599.294,356.027,,999,,26.526,24.199,99.96351,,208095.4,*,,,,,,175.43,0.0,,,312.951082,59.022357,21.79559094458,7.5546709,22.3039322240224,11.2073857,185.49614797,8.8871387,36.5075777,57.8043,/L,2.1896,76.3,22.6739,120.0449,355.428,253.802,2.18586,Cyg,69.184456,312.1171831,56.9108972,,,72.247577,5.778319,,0.0,4.763,0.847,4.827,0.32,9.368,4.8567805,4.838,100736.527,0.0005083,5.23,19.01,0.672042,117.9905,,2.1892,312.386,57.9682
McNaught (C/2009 F2),2020-Jan-21 03:43:02.453,2458869.654889502,6.4,10.7,10.0,5.0,0.03,,,297.344585833,37.37789903,297.515869366,37.42790845,7.607389,1.411152,,,,,-17688.68,206854.675,355.086,,999,,26.527,24.2,99.96362,,207613.7,*,,,,,,174.31,0.0,,,312.96476,59.021405,21.79995382435,7.5541637,22.3103318299134,10.9542506,185.54937187,8.8862174,36.4598795,57.6705,/L,2.1861,70.5,14.3403,120.1794,354.307,253.832,2.1883,Cyg,69.184485,312.2103558,56.9023174,,,72.28083,5.738778,,0.0,4.769,0.845,4.833,0.32,9.329,4.8617266,4.843,100711.68,0.0005082,5.26,19.1,0.671876,117.9975,,2.1857,312.4405,57.9633
McNaught (C/2009 F2),2020-Jan-22 03:43:02.453,2458870.654889502,6.4,10.7,10.0,5.0,0.03,,,297.408378954,37.387505309,297.57973554,37.437553092,7.593406,1.504437,,,,,-21076.58,206089.755,354.146,,999,,26.529,24.201,99.96373,,207167.5,*,,,,,,173.18,0.0,,,312.978433,59.020451,21.80431641489,7.5536565,22.3165849039699,10.699969,185.6013771,8.8852965,36.4101279,57.5465,/L,2.1829,65.7,7.7564,120.3039,353.182,253.863,2.19009,Cyg,69.184513,312.3037411,56.8943182,,,72.314605,5.699641,,0.0,4.775,0.843,4.838,0.32,9.292,4.8666936,4.849,100686.703,0.000508,5.28,19.18,0.671709,118.0045,,2.1825,312.4952,57.9587
McNaught (C/2009 F2),2020-Jan-23 03:43:02.453,2458871.654889502,6.4,10.7,10.0,5.0,0.03,,,297.472057085,37.397732462,297.643485691,37.447813977,7.577545,1.597337,,,,,-24464.25,205304.881,353.207,,999,,26.53,24.202,99.96383,,206756.8,*,,,,,,172.06,0.0,,,312.992099,59.019497,21.80867871628,7.5531495,22.3226908244331,10.4446817,185.65215849,8.8843758,36.3582924,57.4325,/L,2.1799,62.2,3.1364,120.4182,352.055,253.896,2.19121,Cyg,69.184541,312.397313,56.8869014,,,72.348894,5.66092,,0.0,4.781,0.841,4.843,0.32,9.255,4.8716805,4.854,100661.613,0.0005079,5.3,19.25,0.671542,118.0116,,2.1795,312.5499,57.9544
McNaught (C/2009 F2),2020-Jan-24 03:43:02.453,2458872.654889502,6.4,10.7,10.0,5.0,0.03,,,297.535604965,37.408577777,297.707100992,37.458687678,7.559809,1.689801,,,,,-27851.68,204500.409,352.271,,999,,26.531,24.203,99.96392,,206382.1,*,,,,,,170.93,0.0,,,313.005759,59.018542,21.81304072859,7.5526426,22.3286490520093,10.1885328,185.70171156,8.8834555,36.3043697,57.3283,/L,2.1771,60.1,0.5873,120.5223,350.925,253.929,2.19166,Cyg,69.184569,312.4910455,56.8800683,,,72.383687,5.622624,,0.0,4.787,0.839,4.849,0.32,9.219,4.8766864,4.859,100636.428,0.0005077,5.31,19.3,0.671374,118.0186,,2.1768,312.6047,57.9505
McNaught (C/2009 F2),2020-Jan-25 03:43:02.453,2458873.654889502,6.4,10.7,10.0,5.0,0.03,,,297.599007369,37.420038214,297.770563811,37.470171505,7.540208,1.78178,,,,,-31238.81,203676.703,351.336,,999,,26.533,24.204,99.964,,206043.3,*,,,,,,169.79,0.0,,,313.019413,59.017585,21.81740245191,7.5521358,22.3344591306435,9.9316657,185.75003251,8.8825355,36.2483817,57.2343,/L,2.1746,59.6,0.113,120.6161,349.792,253.963,2.19145,Cyg,69.184597,312.5849138,56.87382,,,72.418976,5.584764,,0.0,4.792,0.837,4.854,0.32,9.184,4.8817102,4.865,100611.168,0.0005075,5.32,19.35,0.671205,118.0256,,2.1743,312.6597,57.9468
McNaught (C/2009 F2),2020-Jan-26 03:43:02.453,2458874.654889502,6.4,10.7,10.0,5.0,0.03,,,297.662249165,37.432110421,297.833858092,37.482263318,7.518757,1.87323,,,,,-34625.61,202834.132,350.405,,999,,26.534,24.205,99.96407,,205740.9,*,,,,,,168.66,0.0,,,313.033061,59.016628,21.8217638863,7.5516291,22.3401206859193,9.6742191,185.79711823,8.8816159,36.1903712,57.1502,/L,2.1723,60.6,1.6263,120.6995,348.658,253.998,2.19058,Cyg,69.184625,312.6788949,56.8681571,,,72.45475,5.547348,,0.0,4.798,0.835,4.86,0.32,9.15,4.8867512,4.87,100585.85,0.0005074,5.33,19.38,0.671037,118.0326,,2.1721,312.7146,57.9434
McNaught (C/2009 F2),2020-Jan-27 03:43:02.453,2458875.654889502,6.4,10.7,10.0,5.0,0.03,,,297.725315361,37.444790762,297.896969359,37.494961222,7.495477,1.964109,,,,,-38012.02,201973.072,349.476,,999,,26.536,24.206,99.96414,,205474.8,*,,,,,,167.52,0.0,,,313.046702,59.015669,21.82612503184,7.5511225,22.3456334215743,9.4163246,185.84296625,8.8806966,36.1303964,57.0763,/L,2.1703,63.0,4.9696,120.7726,347.522,254.034,2.18904,Cyg,69.184652,312.772968,56.8630803,,,72.490999,5.510386,,0.0,4.804,0.833,4.866,0.32,9.117,4.8918083,4.876,100560.492,0.0005072,5.34,19.4,0.670867,118.0396,,2.1701,312.7697,57.9403
McNaught (C/2009 F2),2020-Jan-28 03:43:02.453,2458876.654889502,6.4,10.7,10.0,5.0,0.03,,,297.788191139,37.458075336,297.959884468,37.50826323,7.470392,2.05438,,,,,-41397.98,201093.904,348.551,,999,,26.537,24.207,99.9642,,205245.3,*,,,,,,166.39,0.0,,,313.060337,59.01471,21.8304858886,7.550616,22.3509971148434,9.1581051,185.88757473,8.8797777,36.0685256,57.0126,/L,2.1685,66.6,9.9376,120.8352,346.385,254.071,2.18685,Cyg,69.18468,312.8671146,56.8585897,,,72.527713,5.473887,,0.0,4.81,0.831,4.871,0.32,9.084,4.8968807,4.882,100535.112,0.0005071,5.34,19.41,0.670698,118.0466,,2.1684,312.8248,57.9376
McNaught (C/2009 F2),2020-Jan-29 03:43:02.453,2458877.654889502,6.4,10.7,10.0,5.0,0.03,,,297.850861878,37.471960014,298.022591208,37.522166976,7.443529,2.144011,,,,,-44783.43,200197.011,347.63,,999,,26.538,24.208,99.96425,,205052.4,*,,,,,,165.25,0.0,,,313.073967,59.013749,21.83484645664,7.5501097,22.356211611427,8.8996749,185.93094238,8.8788591,36.0048327,56.959,/L,2.167,71.1,16.3006,120.8874,345.246,254.109,2.18399,Cyg,69.184707,312.9613173,56.8546854,,,72.564883,5.43786,,0.0,4.816,0.83,4.877,0.32,9.053,4.9019675,4.887,100509.729,0.0005069,5.34,19.4,0.670529,118.0537,,2.1669,312.8799,57.9351
McNaught (C/2009 F2),2020-Jan-30 03:43:02.453,2458878.654889502,6.4,10.7,10.0,5.0,0.03,,,297.913313162,37.486440454,298.085077905,37.536669533,7.414914,2.232971,,,,,-48168.31,199282.782,346.713,,999,,26.54,24.209,99.96429,,204896.4,*,,,,,,164.11,0.0,,,313.08759,59.012787,21.83920673605,7.5496034,22.3612768207734,8.6411407,185.97306844,8.8779408,35.9393934,56.9157,/L,2.1658,76.2,23.8213,120.9292,344.106,254.148,2.18048,Cyg,69.184734,313.0555601,56.851367,,,72.602497,5.402313,,0.0,4.822,0.828,4.882,0.32,9.023,4.9070679,4.893,100484.36,0.0005068,5.33,19.39,0.670359,118.0607,,2.1657,312.935,57.9329
McNaught (C/2009 F2),2020-Jan-31 03:43:02.453,2458879.654889502,6.4,10.7,10.0,5.0,0.03,,,297.975530789,37.501512128,298.147333088,37.551767315,7.384575,2.321234,,,,,-51552.54,198351.605,345.801,,999,,26.541,24.21,99.96432,,204777.1,*,,,,,,162.97,0.0,,,313.101206,59.011825,21.84356672688,7.5490973,22.366192712122,8.3826031,186.01395266,8.8770229,35.8722847,56.8825,/L,2.1648,81.8,32.263,120.9604,342.966,254.188,2.17631,Cyg,69.18476,313.1498273,56.8486342,,,72.640545,5.367254,,0.0,4.828,0.827,4.888,0.32,8.993,4.9121812,4.899,100459.024,0.0005066,5.33,19.36,0.67019,118.0677,,2.1647,312.9902,57.9311
McNaught (C/2009 F2),2020-Feb-01 03:43:02.453,2458880.654889502,6.4,10.7,10.0,5.0,0.03,,,298.037500778,37.517170331,298.209345208,37.567456018,7.352541,2.408776,,,,,-54936.05,197403.872,344.894,,999,,26.543,24.21,99.96434,,204694.7,*,,,,,,161.83,0.0,,,313.114817,59.010861,21.8479264292,7.5485913,22.3709593114362,8.1241581,186.05359526,8.8761053,35.803585,56.8596,/L,2.1641,87.7,41.3888,120.9812,341.825,254.229,2.17149,Cyg,69.184786,313.2441034,56.8464862,,,72.679016,5.332692,,0.0,4.834,0.825,4.894,0.32,8.964,4.9173066,4.904,100433.736,0.0005065,5.32,19.32,0.670022,118.0747,,2.164,313.0453,57.9295
McNaught (C/2009 F2),2020-Feb-02 03:43:02.453,2458881.654889502,6.4,10.7,10.0,5.0,0.03,,,298.099209374,37.533410201,298.27110243,37.5837306,7.318841,2.495573,,,,,-58318.76,196439.977,343.992,,999,,26.544,24.211,99.96435,,204649.2,*,,,,,,160.69,0.0,,,313.128422,59.009897,21.85228584309,7.5480854,22.3755766990301,7.865898,186.0919969,8.8751881,35.7333769,56.847,/L,2.1636,93.7,50.9518,120.9914,340.683,254.271,2.16602,Cyg,69.184812,313.3383726,56.8449223,,,72.717901,5.298634,,0.0,4.84,0.824,4.899,0.32,8.937,4.9224434,4.91,100408.516,0.0005063,5.3,19.27,0.669854,118.0817,,2.1636,313.1005,57.9283
McNaught (C/2009 F2),2020-Feb-03 03:43:02.453,2458882.654889502,6.4,10.7,10.0,5.0,0.03,,,298.160643064,37.550226725,298.332592397,37.600585255,7.283509,2.581604,,,,,-61700.58,195460.314,343.096,,999,,26.545,24.212,99.96436,,204640.5,*,,,,,,159.55,0.0,,,313.14202,59.008931,21.85664496862,7.5475797,22.380045007383,7.607911,186.12915869,8.8742713,35.6617509,56.8446,/L,2.1634,99.7,60.6779,120.9911,339.542,254.313,2.15991,Cyg,69.184838,313.4326185,56.8439415,,,72.757188,5.265087,,0.0,4.846,0.823,4.905,0.32,8.91,4.9275909,4.916,100383.379,0.0005062,5.29,19.21,0.669686,118.0887,,2.1634,313.1556,57.9274
