,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
607,c4d_230703_042733_ooi_z_v1.fits.fz 0900bbdfd894f6f34027db50707f1a22,60128.1862395881,z,75,333.032769722474,-17.8735116968727,DECaLS_29772_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/0900bbdfd894f6f34027db50707f1a22,,Read (P/2005 T3),1999-Apr-10 08:33:26,2451278.856550926,9.2,13.3,10.0,5.0,0.03,,,268.414020691,-28.774142042,268.400939319,-28.771690106,-0.41185,-1.96003,,,,,-392648.36,-131769.43,242.103,,999,,22.875,22.573,99.68297,,400833.1,*,,,,,,92.73,0.0,,,262.128968,-5.073231,8.300772860884,-1.4111282,7.8834626835264,-28.0491592,65.56475987,9.8008571,28.2290038,111.3425,/L,6.4575,36.3,37.8039,62.2153,272.728,273.709,-0.11117,Sgr,64.185646,268.5922789,-5.3419459,,,1.044674,-1.427723,,0.0,3192.282,143.477,3194.894,62.503,-2.317,627345.17,3195.505,11447158.9,0.1743478,2898.75,10535.39,76.367224,226.8997,,6.4556,265.3648,-5.2161,23.7,16.0
608,c4d_230703_042931_ooi_z_v1.fits.fz da9a12ba418fecce29a7b68bee28bce3,60128.1876072255,z,76,333.032717239388,-17.8735442162508,DECaLS_13900_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/da9a12ba418fecce29a7b68bee28bce3,,Read (P/2005 T3),1999-Apr-11 08:33:26,2451279.856550926,9.2,13.3,10.0,5.0,0.03,,,268.409743063,-28.787189621,268.396800861,-28.784748706,-0.71314,-1.95367,,,,,-395580.72,-133146.12,242.177,,999,,22.87,22.567,99.68705,,404361.0,*,,,,,,92.84,0.0,,,262.167712,-5.075708,8.299957534072,-1.4120147,7.86731483575728,-27.8679867,65.43046232,9.8019125,28.062332,112.3225,/L,6.4159,48.9,28.031,61.277,272.842,273.711,-0.09791,Sgr,64.185643,268.5887824,-5.3550367,,,1.031565,-1.431183,,0.0,3197.99,143.471,3200.59,62.804,-2.31,631494.5,3201.206,11431237.3,0.1742479,3013.21,10951.37,76.261007,226.9375,,6.4138,265.3823,-5.2238,23.7,16.0
609,c4d_230703_044240_ooi_z_v1.fits.fz 84e0a8beaf80e4056dbee3ffa5b6c5de,60128.1967947204,z,85,333.032364669272,-17.8737626744629,DECaLS_29773_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/84e0a8beaf80e4056dbee3ffa5b6c5de,,Read (P/2005 T3),1999-Apr-12 08:33:26,2451280.856550926,9.2,13.3,10.0,5.0,0.03,,,268.403173031,-28.800192699,268.390358067,-28.797763547,-1.01431,-1.94663,,,,,-398505.53,-134514.48,242.255,,999,,22.865,22.561,99.6913,,407893.9,*,,,,,,92.96,0.0,,,262.206463,-5.078182,8.299141695862,-1.4129007,7.85127406216003,-27.6783494,65.29705527,9.8029687,27.8953514,113.3039,/L,6.3722,62.0,18.9138,60.3393,272.959,273.715,-0.08456,Sgr,64.18564,268.583258,-5.3681057,,,1.017476,-1.432888,,0.0,3203.739,143.522,3206.331,63.106,-2.305,635669.64,3206.952,11414715.8,0.1741456,3127.65,11367.31,76.150787,226.9754,,6.37,265.3988,-5.2315,23.7,16.0
610,c4d_230703_044822_ooi_z_v1.fits.fz 6b268914a81878006247176afdf81391,60128.2007645265,z,88,333.032212327963,-17.87385706763,DECaLS_29773_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/6b268914a81878006247176afdf81391,,Read (P/2005 T3),1999-Apr-13 08:33:26,2451281.856550926,9.2,13.3,10.0,5.0,0.03,,,268.394311463,-28.813146688,268.381611181,-28.810727653,-1.31522,-1.93889,,,,,-401423.05,-135874.14,242.336,,999,,22.86,22.555,99.69572,,411431.9,*,,,,,,93.08,0.0,,,262.245223,-5.080655,8.298325346513,-1.4137864,7.83534528595494,-27.4801292,65.16457968,9.8040258,27.7279835,114.2866,/L,6.3265,75.7,10.9985,59.4022,273.079,273.719,-0.07113,Sgr,64.185637,268.5757065,-5.3811484,,,1.002412,-1.432839,,0.0,3209.528,143.63,3212.115,63.409,-2.3,639869.21,3212.74,11397595.5,0.1740408,3242.02,11782.95,76.036573,227.0133,,6.3243,265.4144,-5.2391,23.7,16.0
611,c4d_230703_045021_ooi_z_v1.fits.fz c52071259de60977524e27dd8abfdf43,60128.2021358476,z,87,333.032159703515,-17.8738896745984,DECaLS_13901_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/c52071259de60977524e27dd8abfdf43,,Read (P/2005 T3),1999-Apr-14 08:33:26,2451282.856550926,9.2,13.3,10.0,5.0,0.03,,,268.383160647,-28.826046796,268.370565273,-28.8236337,-1.61564,-1.93042,,,,,-404333.53,-137224.74,242.421,,999,,22.855,22.549,99.70029,,414974.8,*,,,,,,93.2,0.0,,,262.28399,-5.083126,8.297508486281,-1.4146716,7.81953349509029,-27.2732237,65.03307702,9.8050836,27.5601547,115.2708,/L,6.2789,89.8,4.8834,58.4657,273.202,273.725,-0.05762,Sgr,64.185633,268.566133,-5.3941606,,,0.986377,-1.431035,,0.0,3215.354,143.794,3217.937,63.712,-2.296,644091.78,3218.568,11379877.7,0.1739335,3356.21,12197.99,75.918372,227.0512,,6.2765,265.4289,-5.2467,23.7,16.0
612,c4d_230703_050426_ooi_z_v1.fits.fz 44604f7033c5247ac1dc70bb431efeea,60128.2117473752,z,56,333.031790861144,-17.8741182153659,DECaLS_13922_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/44604f7033c5247ac1dc70bb431efeea,,Read (P/2005 T3),1999-Apr-15 08:33:26,2451283.856550926,9.2,13.3,10.0,5.0,0.03,,,268.369724579,-28.838888058,268.357230842,-28.836474856,-1.91534,-1.92119,,,,,-407237.23,-138565.89,242.509,,999,,22.851,22.543,99.70502,,418522.5,*,,,,,,93.33,0.0,,,262.322766,-5.085595,8.296691115424,-1.4155564,7.80384372604834,-27.0575717,64.90258919,9.8061422,27.3918175,116.2563,/L,6.2292,104.3,1.1428,57.5299,273.329,273.732,-0.04405,Sgr,64.185629,268.5545471,-5.4071375,,,0.969378,-1.427478,,0.0,3221.215,144.016,3223.797,64.015,-2.294,648335.87,3224.433,11361564.3,0.1738237,3470.14,12612.07,75.796198,227.0892,,6.2268,265.4424,-5.2544,23.7,16.0
613,c4d_230703_064738_ooi_z_v1.fits.fz d984192163ce52d42b7ab10f7204153d,60128.2839531589,z,150,333.029019964194,-17.8758351084449,DECaLS_45644_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/d984192163ce52d42b7ab10f7204153d,,Read (P/2005 T3),1999-Apr-16 08:33:26,2451284.856550926,9.2,13.3,10.0,5.0,0.03,,,268.354009214,-28.851665391,268.341622725,-28.849245757,-2.21405,-1.9112,,,,,-410134.4,-139897.22,242.599,,999,,22.846,22.537,99.70989,,422075.1,*,,,,,,93.46,0.0,,,262.361549,-5.088062,8.2958732342,-1.4164409,7.78828103192122,-26.8331813,64.77315821,9.8072017,27.2229749,117.2431,/L,6.1776,119.1,0.2154,56.5946,273.459,273.74,-0.0304,Sgr,64.185624,268.5409625,-5.4200748,,,0.951421,-1.422171,,0.0,3227.108,144.294,3229.691,64.319,-2.293,652599.9,3230.332,11342657.5,0.1737114,3583.7,13024.8,75.670066,227.1271,,6.1751,265.455,-5.2619,23.7,16.0
614,c4d_230728_084526_ooi_r_ls11.fits.fz c323b48d0f79451b72c6f3d8f2bd4114,60153.3653162382,r,73,331.467693203797,-18.6151873556134,DECaLS_45624_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/c323b48d0f79451b72c6f3d8f2bd4114,,Read (P/2005 T3),1999-Apr-17 08:33:26,2451285.856550926,9.2,13.3,10.0,5.0,0.03,,,268.336022612,-28.864373658,268.323757195,-28.861943014,-2.51149,-1.90043,,,,,-413025.31,-141218.38,242.693,,999,,22.841,22.531,99.7149,,425632.2,*,,,,,,93.59,0.0,,,262.40034,-5.090527,8.295054842865,-1.4173249,7.7728504363214,-26.6001484,64.64482586,9.8082619,27.0537001,118.2312,/L,6.124,133.9,2.2928,55.6601,273.593,273.749,-0.01669,Sgr,64.185618,268.525394,-5.4329676,,,0.932514,-1.415117,,0.0,3233.029,144.629,3235.617,64.622,-2.292,656882.25,3236.263,11323160.2,0.1735966,3696.79,13435.8,75.539994,227.165,,6.1215,265.4665,-5.2695,23.7,16.0
615,c4d_230730_054153_ooi_z_ls11.fits.fz be52d01cf791d68de079a2a411155e95,60155.2378840046,z,80,331.309583642271,-18.6778222711545,DECaLS_13880_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/be52d01cf791d68de079a2a411155e95,,Read (P/2005 T3),1999-Apr-18 08:33:26,2451286.856550926,9.2,13.3,10.0,5.0,0.03,,,268.315774901,-28.87700773,268.303648484,-28.874564837,-2.80741,-1.8889,,,,,-415910.23,-142529.0,242.789,,999,,22.836,22.524,99.72006,,429193.8,*,,,,,,93.73,0.0,,,262.439139,-5.092991,8.294235941678,-1.4182085,7.7575568813979,-26.3586572,64.51763324,9.8093229,26.8841403,119.2205,/L,6.0685,148.5,7.2551,54.7263,273.731,273.759,-0.00293,Sgr,64.185613,268.5078548,-5.4458117,,,0.912665,-1.406323,,0.0,3238.977,145.021,3241.572,64.925,-2.293,661181.25,3242.222,11303075.8,0.1734793,3809.29,13844.69,75.406005,227.203,,6.0658,265.4771,-5.277,23.7,16.0
616,c4d_230826_031238_ooi_z_ls11.fits.fz bb5fb27234261d6133b353dc8f50e150,60182.1342407409,z,80,328.72412375307,-19.5408603405395,DECaLS_32407_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/bb5fb27234261d6133b353dc8f50e150,,Read (P/2005 T3),1999-Apr-19 08:33:26,2451287.856550926,9.2,13.3,10.0,5.0,0.03,,,268.29327805,-28.889562532,268.281306761,-28.887109836,-3.10157,-1.87662,,,,,-418789.47,-143828.72,242.888,,999,,22.832,22.518,99.72534,,432759.8,*,,,,,,93.87,0.0,,,262.477945,-5.095453,8.293416530894,-1.4190918,7.74240518256776,-26.108957,64.39162041,9.8103847,26.7145021,120.2111,/L,6.0111,162.1,14.6889,53.7931,273.873,273.771,0.01089,Sgr,64.185606,268.4883543,-5.4586025,,,0.891884,-1.395797,,0.0,3244.948,145.471,3247.552,65.229,-2.295,665495.24,3248.207,11282408.1,0.1733595,3921.13,14251.17,75.268125,227.2409,,6.0083,265.4866,-5.2845,23.7,16.0
617,c4d_230826_034354_ooi_z_ls11.fits.fz 781bf7866d5dd4a4b0918b033a5f0979,60182.1559531769,z,80,328.721966984427,-19.5414622575152,DECaLS_21288_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/781bf7866d5dd4a4b0918b033a5f0979,,Read (P/2005 T3),1999-Apr-20 08:33:26,2451288.856550926,9.2,13.3,10.0,5.0,0.03,,,268.268545515,-28.90203306,268.25673868,-28.899575679,-3.39382,-1.86359,,,,,-421663.38,-145117.17,242.989,,999,,22.827,22.512,99.73074,,436330.1,*,,,,,,94.02,0.0,,,262.51676,-5.097912,8.29259661077,-1.4199746,7.72740000090929,-25.8513264,64.26682612,9.8114473,26.5450221,121.2028,/L,5.9517,170.6,23.9781,52.8607,274.019,273.783,0.02476,Sgr,64.1856,268.4668989,-5.471336,,,0.870181,-1.383547,,0.0,3250.94,145.977,3253.556,65.532,-2.298,669822.52,3254.216,11261161.2,0.1732371,4032.24,14655.01,75.126381,227.2789,,5.9488,265.4952,-5.292,23.7,16.0
618,c4d_240904_042018_opi_r_v1.fits.fz 8414d5b31354810b9584d8627da27640,60557.1812849491,r,90,351.293358341793,-8.91895055984004,DELVE field: 13909-04-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/8414d5b31354810b9584d8627da27640,,Read (P/2005 T3),1999-Apr-21 08:33:26,2451289.856550926,9.2,13.3,10.0,5.0,0.03,,,268.241591843,-28.914414367,268.229949836,-28.911958334,-3.68404,-1.84982,,,,,-424532.32,-146393.98,243.093,,999,,22.822,22.506,99.73627,,439904.4,*,,,,,,94.17,0.0,,,262.555582,-5.10037,8.29177618156,-1.420857,7.71254583714008,-25.586037,64.1432878,9.8125107,26.3759373,122.1957,/L,5.8903,163.6,34.4259,51.9291,274.17,273.797,0.03867,Sgr,64.185592,268.4434941,-5.4840078,,,0.847566,-1.369582,,0.0,3256.949,146.541,3259.579,65.834,-2.302,674161.38,3260.244,11239339.7,0.1731122,4142.58,15056.03,74.980803,227.3168,,5.8874,265.5028,-5.2994,23.7,16.0
619,c4d_240906_030255_opi_g_v1.fits.fz b47c3adc34a3bb00cd763ee6f9fcecf0,60559.1273748293,g,60,351.104794594761,-8.98865414668956,2022rld_P2,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/b47c3adc34a3bb00cd763ee6f9fcecf0,,Read (P/2005 T3),1999-Apr-22 08:33:26,2451290.856550926,9.2,13.3,10.0,5.0,0.03,,,268.212432343,-28.926701535,268.200947451,-28.924252101,-3.97214,-1.83532,,,,,-427396.72,-147658.77,243.198,,999,,22.818,22.5,99.7419,,443482.8,*,,,,,,94.32,0.0,,,262.594413,-5.102827,8.290955243519,-1.421739,7.69784704339853,-25.3133288,64.02104166,9.8135748,26.2074629,123.1897,/L,5.8271,151.2,45.3587,50.9983,274.325,273.812,0.05261,Sgr,64.185584,268.4181466,-5.4966142,,,0.824048,-1.353914,,0.0,3262.972,147.161,3265.619,66.136,-2.308,678510.1,3266.289,11216948.0,0.1729848,4252.12,15454.13,74.831422,227.3548,,5.8241,265.5095,-5.3068,24.0,16.0
620,c4d_240906_030427_opi_r_v1.fits.fz f235f47a429bbc9f1db5fd5b3ba6eb01,60559.1284413352,r,60,351.104690654874,-8.9886921853998,2022rld_P2,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f235f47a429bbc9f1db5fd5b3ba6eb01,,Read (P/2005 T3),1999-Apr-23 08:33:26,2451291.856550926,9.2,13.3,10.0,5.0,0.03,,,268.181082862,-28.938889639,268.169742047,-28.936450145,-4.25807,-1.82008,,,,,-430257.02,-148911.19,243.305,,999,,22.813,22.493,99.74764,,447065.1,*,,,,,,94.48,0.0,,,262.633251,-5.105281,8.290133796902,-1.4226206,7.68330784500721,-25.0334004,63.90012284,9.8146398,26.0397817,124.1848,/L,5.762,138.2,56.1886,50.0682,274.485,273.828,0.0666,Sgr,64.185576,268.3908662,-5.509151,,,0.799638,-1.336552,,0.0,3269.007,147.839,3271.674,66.438,-2.314,682866.98,3272.348,11193990.9,0.1728548,4360.83,15849.24,74.678269,227.3928,,5.7589,265.5152,-5.3141,23.7,16.0
621,c4d_240906_030558_opi_i_v1.fits.fz a6940e9d7d3ef9410a40e7b8dab39e04,60559.1294949576,i,60,351.104587970591,-8.98872976459873,2022rld_P2,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/a6940e9d7d3ef9410a40e7b8dab39e04,,Read (P/2005 T3),1999-Apr-24 08:33:26,2451292.856550926,9.2,13.3,10.0,5.0,0.03,,,268.147559661,-28.950973712,268.136347879,-28.94854517,-4.54178,-1.80408,,,,,-433113.69,-150150.86,243.413,,999,,22.809,22.487,99.75348,,450651.3,*,,,,,,94.65,0.0,,,262.672097,-5.107733,8.289311841962,-1.4235019,7.66893236477617,-24.7464088,63.78056562,9.8157055,25.8730432,125.1809,/L,5.6951,125.4,66.4349,49.139,274.649,273.845,0.08061,Sgr,64.185567,268.3616658,-5.5216145,,,0.774348,-1.317507,,0.0,3275.05,148.573,3277.739,66.739,-2.321,687230.24,3278.419,11170473.3,0.1727223,4468.7,16241.3,74.521376,227.4308,,5.6919,265.5199,-5.3214,23.7,16.0
622,c4d_240906_030729_opi_z_v1.fits.fz cf5d07c690dba7973e02cec3d134ee97,60559.1305471359,z,60,351.104485427047,-8.98876729229158,2022rld_P2,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/cf5d07c690dba7973e02cec3d134ee97,,Read (P/2005 T3),1999-Apr-25 08:33:26,2451293.856550926,9.2,13.3,10.0,5.0,0.03,,,268.11187937,-28.962948719,268.100782536,-28.960529967,-4.82322,-1.78733,,,,,-435967.24,-151377.43,243.523,,999,,22.804,22.481,99.75941,,454241.3,*,,,,,,94.82,0.0,,,262.710951,-5.110184,8.288489378954,-1.4243827,7.65472464517813,-24.4524764,63.66240361,9.816772,25.7073685,126.1781,/L,5.6262,112.8,75.7185,48.2106,274.819,273.863,0.09465,Sgr,64.185557,268.3305613,-5.5340007,,,0.748186,-1.296792,,0.0,3281.099,149.364,3283.813,67.039,-2.33,691598.14,3284.497,11146399.9,0.1725873,4575.72,16630.24,74.360776,227.4688,,5.623,265.5237,-5.3287,23.7,16.0
623,c4d_241021_021500_opi_g_v1.fits.fz b2750b8d6202164440c11115bdf6235b,60604.0938453708,g,15,347.251048183735,-10.0998739261861,2024wye_P1,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/b2750b8d6202164440c11115bdf6235b,,Read (P/2005 T3),1999-Apr-26 08:33:26,2451294.856550926,9.2,13.3,10.0,5.0,0.03,,,268.074059,-28.974809538,268.063066139,-28.972397733,-5.10235,-1.7698,,,,,-438818.19,-152590.56,243.633,,999,,22.8,22.474,99.76542,,457835.0,*,,,,,,94.99,0.0,,,262.749813,-5.112633,8.287666408131,-1.4252631,7.64068866661425,-24.1516969,63.54566994,9.8178393,25.5428552,127.1764,/L,5.5556,100.4,83.747,47.283,274.994,273.882,0.10871,Sgr,64.185547,268.2975706,-5.5463057,,,0.721166,-1.274417,,0.0,3287.151,150.212,3289.892,67.338,-2.34,695968.85,3290.581,11121775.9,0.1724497,4681.86,17016.01,74.196502,227.5068,,5.5523,265.5266,-5.3359,24.0,16.0
624,c4d_241021_021545_opi_r_v1.fits.fz d80d3145e7bcbb26571e72a22661580f,60604.0943675919,r,15,347.251019700926,-10.0998775527215,2024wye_P1,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/d80d3145e7bcbb26571e72a22661580f,,Read (P/2005 T3),1999-Apr-27 08:33:26,2451295.856550926,9.2,13.3,10.0,5.0,0.03,,,268.034115969,-28.986550945,268.02322049,-28.984142246,-5.3791,-1.75148,,,,,-441667.08,-153789.91,243.745,,999,,22.796,22.468,99.7715,,461432.4,*,,,,,,95.17,0.0,,,262.788683,-5.115079,8.286842929749,-1.426143,7.62682836185573,-23.8441424,63.4303973,9.8189073,25.3795826,128.1757,/L,5.4831,88.2,90.2989,46.3562,275.176,273.902,0.12279,Sgr,64.185537,268.2627135,-5.5585255,,,0.693296,-1.250394,,0.0,3293.201,151.117,3295.973,67.636,-2.35,700340.53,3296.667,11096606.1,0.1723095,4787.11,17398.54,74.028587,227.5448,,5.4797,265.5286,-5.3431,23.7,16.0
625,c4d_241021_021632_opi_i_v1.fits.fz 80ed7e762afe1c6f1097b3e14ec2101f,60604.094904487,i,15,347.250990417772,-10.0998812811597,2024wye_P1,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/80ed7e762afe1c6f1097b3e14ec2101f,,Read (P/2005 T3),1999-Apr-28 08:33:26,2451296.856550926,9.2,13.3,10.0,5.0,0.03,,,267.992068152,-28.998167608,267.981268272,-28.995757908,-5.65342,-1.73235,,,,,-444514.48,-154975.16,243.856,,999,,22.791,22.462,99.77766,,465033.4,*,,,,,,95.36,0.0,,,262.827561,-5.117524,8.286018944061,-1.4270226,7.61314762750464,-23.5298667,63.3166181,9.8199761,25.2176153,129.1759,/L,5.4088,76.1,95.2131,45.4302,275.363,273.923,0.13687,Sgr,64.185526,268.2260101,-5.5706561,,,0.66459,-1.224735,,0.0,3299.248,152.079,3302.052,67.932,-2.362,704711.32,3302.751,11070895.7,0.1721668,4891.45,17777.76,73.857066,227.5829,,5.4054,265.5296,-5.3502,23.7,16.0
626,c4d_241021_021718_opi_z_v1.fits.fz a40b7155136bb48043313840e79d73a4,60604.0954421413,z,15,347.25096109321,-10.0998850148701,2024wye_P1,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/a40b7155136bb48043313840e79d73a4,,Read (P/2005 T3),1999-Apr-29 08:33:26,2451297.856550926,9.2,13.3,10.0,5.0,0.03,,,267.947933926,-29.009654079,267.937232367,-29.007239682,-5.92524,-1.7124,,,,,-447360.97,-156145.98,243.968,,999,,22.787,22.455,99.78387,,468638.0,*,,,,,,95.55,0.0,,,262.866447,-5.119968,8.285194451323,-1.4279018,7.59965033333488,-23.2089092,63.20436453,9.8210457,25.0570059,130.1772,/L,5.3328,64.2,98.3833,44.5049,275.556,273.945,0.15097,Sgr,64.185514,268.1874809,-5.5826936,,,0.635057,-1.197453,,0.0,3305.288,153.097,3308.128,68.228,-2.375,709079.28,3308.832,11044649.9,0.1720216,4994.86,18153.57,73.681973,227.6209,,5.3292,265.5297,-5.3573,23.7,16.0
627,c4d_241022_043141_opi_g_v1.fits.fz ca3207341aa5c7e9bdbe88a9d38564ed,60605.1887668644,g,15,347.191722604905,-10.1072940243291,2024wye_P1,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/ca3207341aa5c7e9bdbe88a9d38564ed,,Read (P/2005 T3),1999-Apr-30 08:33:26,2451298.856550926,9.2,13.3,10.0,5.0,0.03,,,267.901732237,-29.021004794,267.891135332,-29.018582961,-6.19449,-1.6916,,,,,-450207.14,-157302.05,244.079,,999,,22.783,22.449,99.79014,,472246.1,*,,,,,,95.75,0.0,,,262.90534,-5.122409,8.28436945179,-1.4287806,7.58634033006083,-22.881297,63.09366861,9.8221161,24.8977956,131.1795,/L,5.255,52.5,99.7549,43.5805,275.756,273.969,0.16507,Sgr,64.185503,268.1471461,-5.5946336,,,0.604711,-1.16856,,0.0,3311.318,154.172,3314.197,68.522,-2.389,713442.44,3314.905,11017874.2,0.1718738,5097.3,18525.89,73.503345,227.6589,,5.2514,265.529,-5.3643,24.0,16.0
628,c4d_241022_043225_opi_r_v1.fits.fz 08e9d4782c97d9cf124daf1814e99ebc,60605.1892678982,r,15,347.191696321507,-10.1072970166143,2024wye_P1,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/08e9d4782c97d9cf124daf1814e99ebc,,Read (P/2005 T3),1999-May-01 08:33:26,2451299.856550926,9.2,13.3,10.0,5.0,0.03,,,267.853482656,-29.032214065,267.842999039,-29.029783407,-6.46107,-1.66994,,,,,-453053.61,-158443.06,244.189,,999,,22.779,22.443,99.79645,,475857.6,*,,,,,,95.96,0.0,,,262.944242,-5.124848,8.283543945721,-1.4296589,7.57322145573474,-22.5470473,62.98456226,9.8231872,24.7400168,132.1827,/L,5.1754,40.9,99.3234,42.6568,275.963,273.993,0.17917,Sgr,64.18549,268.1050251,-5.6064721,,,0.573563,-1.13807,,0.0,3317.334,155.303,3320.255,68.815,-2.404,717798.81,3320.968,10990573.9,0.1717234,5198.75,18894.61,73.321217,227.697,,5.1717,265.5273,-5.3713,23.7,16.0
629,c4d_241024_042834_opi_g_v1.fits.fz 831e89be93c4efa47db2831b5dc26536,60607.1866007503,g,15,347.089780405434,-10.1178575141123,2024wye_P1,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/831e89be93c4efa47db2831b5dc26536,,Read (P/2005 T3),1999-May-02 08:33:26,2451300.856550926,9.2,13.3,10.0,5.0,0.03,,,267.80320545,-29.043276092,267.792844532,-29.040836736,-6.7249,-1.64741,,,,,-455901.0,-159568.7,244.298,,999,,22.774,22.436,99.8028,,479472.5,*,,,,,,96.17,0.0,,,262.983152,-5.127286,8.282717933372,-1.4305368,7.56029754076247,-22.2061697,62.87707733,9.8242591,24.5836932,133.1868,/L,5.0942,29.5,97.1309,41.7339,276.178,274.018,0.19326,Sgr,64.185477,268.0611368,-5.6182048,,,0.541625,-1.105997,,0.0,3323.334,156.491,3326.299,69.106,-2.42,722146.31,3327.017,10962754.9,0.1715705,5299.17,19259.6,73.135628,227.7351,,5.0904,265.5248,-5.3782,24.0,16.0
630,c4d_241024_042918_opi_r_v1.fits.fz 9f52d1430d1036bd649fef0a363ab217,60607.187104211,r,15,347.089756092477,-10.1178595279551,2024wye_P1,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/9f52d1430d1036bd649fef0a363ab217,,Read (P/2005 T3),1999-May-03 08:33:26,2451301.856550926,9.2,13.3,10.0,5.0,0.03,,,267.750921657,-29.054184957,267.740692086,-29.051738499,-6.98587,-1.62398,,,,,-458749.96,-160678.64,244.405,,999,,22.77,22.43,99.80918,,483090.7,*,,,,,,96.39,0.0,,,263.022069,-5.129721,8.281891415002,-1.4314144,7.5475724115099,-21.858669,62.77124566,9.8253317,24.4288422,134.1919,/L,5.0112,18.7,93.2608,40.8118,276.4,274.045,0.20734,Sgr,64.185464,268.0154993,-5.6298272,,,0.508911,-1.072355,,0.0,3329.314,157.736,3332.326,69.395,-2.437,726482.84,3333.048,10934422.8,0.1714151,5398.53,19620.72,72.946617,227.7731,,5.0073,265.5213,-5.3851,23.7,16.0
631,c4d_241024_043003_opi_i_v1.fits.fz f3633103d9c3e0b0a593818702511cd4,60607.1876224523,i,15,347.089731065741,-10.1178616009203,2024wye_P1,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f3633103d9c3e0b0a593818702511cd4,,Read (P/2005 T3),1999-May-04 08:33:26,2451302.856550926,9.2,13.3,10.0,5.0,0.03,,,267.696653159,-29.064934635,267.686561446,-29.062483916,-7.24387,-1.59964,,,,,-461601.15,-161772.57,244.511,,999,,22.766,22.424,99.81557,,486712.0,*,,,,,,96.62,0.0,,,263.060995,-5.132155,8.281064390871,-1.4322915,7.53504989261744,-21.5045467,62.66709905,9.826405,24.2754758,135.1978,/L,4.9265,10.4,87.8315,39.8905,276.631,274.072,0.2214,Sgr,64.185451,267.9681301,-5.6413351,,,0.475433,-1.037158,,0.0,3335.27,159.037,3338.333,69.682,-2.455,730806.23,3339.06,10905583.8,0.171257,5496.79,19977.84,72.754224,227.8112,,4.9226,265.5171,-5.3919,23.7,16.0
